Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library
GO_Biological_Process_2023,Heart Morphogenesis (GO:0003007),1/59,0.1798511446863888,0.2777325987650401,0,0,5.1920062695924765,8.90753962009855,RBM20,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),1/59,0.1798511446863888,0.2777325987650401,0,0,5.1920062695924765,8.90753962009855,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Multicellular Organismal Development (GO:2000026),1/59,0.1798511446863888,0.2777325987650401,0,0,5.1920062695924765,8.90753962009855,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Cell Death (GO:0010941),1/59,0.1798511446863888,0.2777325987650401,0,0,5.1920062695924765,8.90753962009855,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Chemokine (GO:1990869),1/59,0.1798511446863888,0.2777325987650401,0,0,5.1920062695924765,8.90753962009855,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Anterior/Posterior Pattern Specification (GO:0009952),1/59,0.1798511446863888,0.2777325987650401,0,0,5.1920062695924765,8.90753962009855,HOXA5,GO_Biological_Process_2023
GO_Biological_Process_2023,Peptidyl-Threonine Phosphorylation (GO:0018107),1/58,0.1770863701459235,0.2777325987650401,0,0,5.283359914938862,9.146117856292582,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Muscle Organ Development (GO:0007517),1/58,0.1770863701459235,0.2777325987650401,0,0,5.283359914938862,9.146117856292582,CACNA1H,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Organic Cyclic Compound (GO:0014070),1/58,0.1770863701459235,0.2777325987650401,0,0,5.283359914938862,9.146117856292582,GLDC,GO_Biological_Process_2023
GO_Biological_Process_2023,Mitotic Cytokinesis (GO:0000281),1/59,0.1798511446863888,0.2777325987650401,0,0,5.1920062695924765,8.90753962009855,NUSAP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),2/231,0.1812208192332524,0.2790994435250091,0,0,2.647497480685254,4.52202893761119,SLC6A4;OVOL2,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Light Stimulus (GO:0009416),1/60,0.1826067684788564,0.2797380283080354,0,0,5.103749357986646,8.678518729968271,PCLAF,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Retinoic Acid (GO:0032526),1/60,0.1826067684788564,0.2797380283080354,0,0,5.103749357986646,8.678518729968271,BRINP3,GO_Biological_Process_2023
Reactome_2022,Interleukin-6 Family Signaling R-HSA-6783589,1/24,0.0774199020723618,0.2809593220367972,0,0,13.115942028985508,33.55728718613052,IL6,Reactome_2022
Reactome_2022,"Incretin Synthesis, Secretion, And Inactivation R-HSA-400508",1/24,0.0774199020723618,0.2809593220367972,0,0,13.115942028985508,33.55728718613052,PCSK1,Reactome_2022
Reactome_2022,Extracellular Matrix Organization R-HSA-1474244,3/291,0.0740685278830822,0.2809593220367972,0,0,3.1974283854166665,8.322153290538832,COL17A1;MMP13;KLK7,Reactome_2022
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048,1/24,0.0774199020723618,0.2809593220367972,0,0,13.115942028985508,33.55728718613052,CDK1,Reactome_2022
Reactome_2022,Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273,1/25,0.0805142527998034,0.283057919999309,0,0,12.568813131313131,31.66487558090284,CDK1,Reactome_2022
Reactome_2022,Termination Of O-glycan Biosynthesis R-HSA-977068,1/25,0.0805142527998034,0.283057919999309,0,0,12.568813131313131,31.66487558090284,MUC16,Reactome_2022
GO_Biological_Process_2023,Positive Regulation Of Interleukin-8 Production (GO:0032757),1/61,0.1853532713683345,0.2831922660693917,0,0,5.018434343434343,8.458529432152757,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Embryonic Development (GO:0045995),1/62,0.1880906830805036,0.2858581357635095,0,0,4.93591654247392,8.247082745919363,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Glycerophospholipid Metabolic Process (GO:0006650),1/62,0.1880906830805036,0.2858581357635095,0,0,4.93591654247392,8.247082745919363,PLA2G2A,GO_Biological_Process_2023
GO_Biological_Process_2023,G1/S Transition Of Mitotic Cell Cycle (GO:0000082),1/63,0.1908190332737445,0.2884823180201492,0,0,4.856060606060606,8.043723352024495,CDKN3,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),1/63,0.1908190332737445,0.2884823180201492,0,0,4.856060606060606,8.043723352024495,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Production (GO:0032732),1/64,0.1935383514950732,0.2910655103424601,0,0,4.778739778739779,7.848026791213576,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Virus (GO:0098586),1/64,0.1935383514950732,0.2910655103424601,0,0,4.778739778739779,7.848026791213576,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),1/65,0.1962486671451955,0.2928477520094109,0,0,4.703835227272728,7.659596935052488,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),1/65,0.1962486671451955,0.2928477520094109,0,0,4.703835227272728,7.659596935052488,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of T Cell Proliferation (GO:0042102),1/65,0.1962486671451955,0.2928477520094109,0,0,4.703835227272728,7.659596935052488,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Peptidyl-Threonine Modification (GO:0018210),1/66,0.1989500095926318,0.2938338603214255,0,0,4.631235431235432,7.478063695632693,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Endopeptidase Activity (GO:0010951),1/66,0.1989500095926318,0.2938338603214255,0,0,4.631235431235432,7.478063695632693,ANXA8,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),2/245,0.1981617314211189,0.2938338603214255,0,0,2.4931940487496043,4.035662789807642,IL6;HOXA5,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Type II Interferon (GO:0071346),1/66,0.1989500095926318,0.2938338603214255,0,0,4.631235431235432,7.478063695632693,CCL13,GO_Biological_Process_2023
Reactome_2022,G0 And Early G1 R-HSA-1538133,1/27,0.0866723154837573,0.2954738027855365,0,0,11.60081585081585,28.37119607885258,CDK1,Reactome_2022
Reactome_2022,Acyl Chain Remodelling Of PC R-HSA-1482788,1/27,0.0866723154837573,0.2954738027855365,0,0,11.60081585081585,28.37119607885258,PLA2G2A,Reactome_2022
GO_Biological_Process_2023,Regulation Of Neurogenesis (GO:0050767),1/67,0.2016424081161643,0.2962908853951802,0,0,4.560835629017447,7.303080955602099,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Protein Secretion (GO:0009306),1/67,0.2016424081161643,0.2962908853951802,0,0,4.560835629017447,7.303080955602099,SLC30A8,GO_Biological_Process_2023
Reactome_2022,G1/S-Specific Transcription R-HSA-69205,1/29,0.0927897477058275,0.2982527604830172,0,0,10.771103896103895,25.607428374118918,CDK1,Reactome_2022
Reactome_2022,Acyl Chain Remodelling Of PE R-HSA-1482839,1/29,0.0927897477058275,0.2982527604830172,0,0,10.771103896103895,25.607428374118918,PLA2G2A,Reactome_2022
Reactome_2022,Post-translational Protein Modification R-HSA-597592,8/1383,0.0900521088990534,0.2982527604830172,0,0,1.830064714946071,4.405637015444934,IL6;MUC16;NRIP1;CDK1;AXIN2;SCG2;CP;ART3,Reactome_2022
Reactome_2022,Dectin-2 Family R-HSA-5621480,1/29,0.0927897477058275,0.2982527604830172,0,0,10.771103896103895,25.607428374118918,MUC16,Reactome_2022
GO_Biological_Process_2023,Cell-Cell Junction Organization (GO:0045216),1/68,0.2043258918563289,0.2994700094382836,0,0,4.492537313432836,7.134324690451876,CDHR3,GO_Biological_Process_2023
Reactome_2022,Metabolism Of Proteins R-HSA-392499,10/1890,0.0975648415034522,0.3006085543886164,0,0,1.6846771183277345,3.9206447438927383,PCSK1;IL6;SLC30A8;MUC16;NRIP1;CDK1;AXIN2;SCG2;CP;ART3,Reactome_2022
Reactome_2022,Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948,1/31,0.0988668134433671,0.3006085543886164,0,0,10.052020202020202,23.26019032662989,DLK1,Reactome_2022
Reactome_2022,Regulation Of MECP2 Expression And Activity R-HSA-9022692,1/31,0.0988668134433671,0.3006085543886164,0,0,10.052020202020202,23.26019032662989,SLC6A4,Reactome_2022
Reactome_2022,Glyoxylate Metabolism And Glycine Degradation R-HSA-389661,1/31,0.0988668134433671,0.3006085543886164,0,0,10.052020202020202,23.26019032662989,GLDC,Reactome_2022
GO_Biological_Process_2023,Regulation Of Heart Contraction (GO:0008016),1/69,0.2070004899280388,0.301091621713511,0,0,4.426247771836007,6.971491259424047,CACNA1H,GO_Biological_Process_2023
GO_Biological_Process_2023,Phospholipid Metabolic Process (GO:0006644),1/69,0.2070004899280388,0.301091621713511,0,0,4.426247771836007,6.971491259424047,PLA2G2A,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Molecule Of Bacterial Origin (GO:0002237),1/69,0.2070004899280388,0.301091621713511,0,0,4.426247771836007,6.971491259424047,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),1/70,0.2096662312766083,0.3026760631963068,0,0,4.361879666227492,6.814295856385087,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),1/70,0.2096662312766083,0.3026760631963068,0,0,4.361879666227492,6.814295856385087,KLK5,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Notch Signaling Pathway (GO:0008593),1/70,0.2096662312766083,0.3026760631963068,0,0,4.361879666227492,6.814295856385087,DLK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),4/705,0.2106662436744212,0.3033593908911665,0,0,1.7419106491859702,2.712991313841897,IL6;CDK1;DHRS2;HOXA5,GO_Biological_Process_2023
GO_Biological_Process_2023,Myeloid Leukocyte Differentiation (GO:0002573),1/71,0.2123231447994045,0.3042018776691699,0,0,4.299350649350649,6.662471093124706,DHRS2,GO_Biological_Process_2023
GO_Biological_Process_2023,Cell-Cell Junction Assembly (GO:0007043),1/71,0.2123231447994045,0.3042018776691699,0,0,4.299350649350649,6.662471093124706,CDHR3,GO_Biological_Process_2023
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),2/257,0.2128356887164504,0.3042018776691699,0,0,2.374419306184012,3.673784240731454,CCL13;IL6,GO_Biological_Process_2023
Reactome_2022,Termination Of Translesion DNA Synthesis R-HSA-5656169,1/32,0.1018902909250207,0.3056708727750621,0,0,9.727272727272728,22.215715703406676,PCLAF,Reactome_2022
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Nucleus (GO:1900182),1/72,0.2149712592475344,0.3064936765509401,0,0,4.2385830132309,6.5157657116449785,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),1/73,0.2176106033818391,0.3087283437141364,0,0,4.179503367003367,6.373943403020491,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Reactive Oxygen Species (GO:0034614),1/73,0.2176106033818391,0.3087283437141364,0,0,4.179503367003367,6.373943403020491,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),3/482,0.2190243000507173,0.309970508179885,0,0,1.9037708768267223,2.8910142829650063,IL6;CDK1;DHRS2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),3/483,0.219901857024621,0.3101685440658852,0,0,1.89970703125,2.877246756702266,IL6;PRMT1;CGA,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),1/74,0.2202412057690053,0.3101685440658852,0,0,4.122042341220423,6.236781734178085,IL6,GO_Biological_Process_2023
Reactome_2022,Activation Of Matrix Metalloproteinases R-HSA-1592389,1/33,0.1049037750207868,0.3105703865746978,0,0,9.422821969696969,21.24574767118631,MMP13,Reactome_2022
GO_Biological_Process_2023,Regulation Of Fat Cell Differentiation (GO:0045598),1/75,0.2228630949629938,0.3123336805320789,0,0,4.066134316134316,6.104071157913032,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Defense Response To Gram-negative Bacterium (GO:0050829),1/75,0.2228630949629938,0.3123336805320789,0,0,4.066134316134316,6.104071157913032,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction (GO:0009967),2/266,0.2239127161562593,0.3130430206456441,0,0,2.2924242424242425,3.430610501729598,IL6;KLK5,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Interleukin-6 Production (GO:0032755),1/76,0.2254762993301082,0.3137061555897157,0,0,4.011717171717172,5.975614111882971,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Protein Secretion (GO:0050714),1/76,0.2254762993301082,0.3137061555897157,0,0,4.011717171717172,5.975614111882971,SLC30A8,GO_Biological_Process_2023
GO_Biological_Process_2023,Sphingolipid Biosynthetic Process (GO:0030148),1/77,0.2280808472535965,0.3150469257028096,0,0,3.958732057416268,5.851224184840076,SPTSSB,GO_Biological_Process_2023
GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),1/77,0.2280808472535965,0.3150469257028096,0,0,3.958732057416268,5.851224184840076,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),1/77,0.2280808472535965,0.3150469257028096,0,0,3.958732057416268,5.851224184840076,HOXA5,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),2/270,0.2288515953716793,0.3153553084547542,0,0,2.257749712973593,3.329461825134295,IL6;HOXA5,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),1/78,0.2306767669690713,0.3171117369312293,0,0,3.9071231798504527,5.7307253569817656,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Neuron Differentiation (GO:0045664),1/79,0.2332640865944914,0.3191451636067151,0,0,3.856837606837607,5.613951297744187,BRINP3,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),1/79,0.2332640865944914,0.3191451636067151,0,0,3.856837606837607,5.613951297744187,CDKN3,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),1/80,0.2358428342152596,0.3219087026255676,0,0,3.807825086306099,5.500744718280825,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Interleukin-8 Production (GO:0032677),1/81,0.2384130378056663,0.3231197877083854,0,0,3.760037878787879,5.390956777192637,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Cytoskeleton-Dependent Cytokinesis (GO:0061640),1/81,0.2384130378056663,0.3231197877083854,0,0,3.760037878787879,5.390956777192637,NUSAP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Interleukin-1 (GO:0071347),1/81,0.2384130378056663,0.3231197877083854,0,0,3.760037878787879,5.390956777192637,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Organic Substance (GO:0071310),1/82,0.2409747252181103,0.3243024339383915,0,0,3.7134306023194914,5.284446530996569,CACNA1H,GO_Biological_Process_2023
GO_Biological_Process_2023,Sodium Ion Transmembrane Transport (GO:0035725),1/82,0.2409747252181103,0.3243024339383915,0,0,3.7134306023194914,5.284446530996569,SLC6A4,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),1/82,0.2409747252181103,0.3243024339383915,0,0,3.7134306023194914,5.284446530996569,IL6,GO_Biological_Process_2023
Reactome_2022,NCAM1 Interactions R-HSA-419037,1/37,0.1168584265281215,0.3249969690564249,0,0,8.37415824915825,17.977576828172595,CACNA1H,Reactome_2022
Reactome_2022,Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,1/38,0.119822429546153,0.3249969690564249,0,0,8.147420147420148,17.286742957349386,DSG3,Reactome_2022
Reactome_2022,Synthesis Of PA R-HSA-1483166,1/39,0.1227766327546494,0.3249969690564249,0,0,7.932615629984051,16.637777339762142,PLA2G2A,Reactome_2022
Reactome_2022,Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313,1/39,0.1227766327546494,0.3249969690564249,0,0,7.932615629984051,16.637777339762142,PCLAF,Reactome_2022
Reactome_2022,Regulation Of TP53 Expression And Degradation R-HSA-6806003,1/37,0.1168584265281215,0.3249969690564249,0,0,8.37415824915825,17.977576828172595,CDK1,Reactome_2022
Reactome_2022,Ovarian Tumor Domain Proteases R-HSA-5689896,1/39,0.1227766327546494,0.3249969690564249,0,0,7.932615629984051,16.637777339762142,CDK1,Reactome_2022
Reactome_2022,Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854,1/36,0.113884591743697,0.3249969690564249,0,0,8.613852813852814,18.71419559338997,CDK1,Reactome_2022
Reactome_2022,Regulation Of TP53 Degradation R-HSA-6804757,1/36,0.113884591743697,0.3249969690564249,0,0,8.613852813852814,18.71419559338997,CDK1,Reactome_2022
Reactome_2022,Transcriptional Regulation By VENTX R-HSA-8853884,1/39,0.1227766327546494,0.3249969690564249,0,0,7.932615629984051,16.637777339762142,IL6,Reactome_2022
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),1/83,0.2435279242784492,0.3254572723535656,0,0,3.667960088691796,5.181080424886056,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),1/83,0.2435279242784492,0.3254572723535656,0,0,3.667960088691796,5.181080424886056,CACNA1H,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436),1/83,0.2435279242784492,0.3254572723535656,0,0,3.667960088691796,5.181080424886056,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),2/283,0.2449535173278469,0.3266046897704626,0,0,2.151875171092253,3.027014423449463,BRINP3;NKX2-2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Interleukin-1 Beta Production (GO:0032651),1/84,0.2460726626854176,0.327339154057276,0,0,3.623585250091274,5.080731824829141,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Protein Localization (GO:1903829),1/85,0.2486089680294331,0.3276859624369644,0,0,3.5802669552669557,4.983280582697726,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Interleukin-1 (GO:0070555),1/85,0.2486089680294331,0.3276859624369644,0,0,3.5802669552669557,4.983280582697726,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Cell Cycle (GO:0045786),1/85,0.2486089680294331,0.3276859624369644,0,0,3.5802669552669557,4.983280582697726,BRINP3,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Osteoblast Differentiation (GO:0045667),1/85,0.2486089680294331,0.3276859624369644,0,0,3.5802669552669557,4.983280582697726,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Angiogenesis (GO:0016525),1/86,0.2511368678628957,0.3302621823950409,0,0,3.537967914438503,4.888612632693461,HOXA5,GO_Biological_Process_2023
Reactome_2022,Heme Signaling R-HSA-9707616,1/45,0.1402978365771131,0.3322843497878995,0,0,6.848829201101928,13.451016392348388,NRIP1,Reactome_2022
Reactome_2022,Interleukin-10 Signaling R-HSA-6783783,1/45,0.1402978365771131,0.3322843497878995,0,0,6.848829201101928,13.451016392348388,IL6,Reactome_2022
Reactome_2022,Collagen Chain Trimerization R-HSA-8948216,1/44,0.1374017654974875,0.3322843497878995,0,0,7.00845665961945,13.91070751708967,COL17A1,Reactome_2022
Reactome_2022,Sphingolipid De Novo Biosynthesis R-HSA-1660661,1/44,0.1374017654974875,0.3322843497878995,0,0,7.00845665961945,13.91070751708967,SPTSSB,Reactome_2022
Reactome_2022,Regulation Of Beta-Cell Development R-HSA-186712,1/41,0.1286557674245928,0.3322843497878995,0,0,7.535227272727273,15.45184940254064,NKX2-2,Reactome_2022
Reactome_2022,Condensation Of Prophase Chromosomes R-HSA-2299718,1/43,0.1344960845583085,0.3322843497878995,0,0,7.175685425685426,14.396004988536754,CDK1,Reactome_2022
Reactome_2022,Voltage Gated Potassium Channels R-HSA-1296072,1/43,0.1344960845583085,0.3322843497878995,0,0,7.175685425685426,14.396004988536754,KCNF1,Reactome_2022
Reactome_2022,Smooth Muscle Contraction R-HSA-445355,1/43,0.1344960845583085,0.3322843497878995,0,0,7.175685425685426,14.396004988536754,CACNA1H,Reactome_2022
Reactome_2022,SUMOylation Of Transcription Cofactors R-HSA-3899300,1/43,0.1344960845583085,0.3322843497878995,0,0,7.175685425685426,14.396004988536754,NRIP1,Reactome_2022
Reactome_2022,ESR-mediated Signaling R-HSA-8939211,2/188,0.131001446149423,0.3322843497878995,0,0,3.2666666666666666,6.639653260675596,PRMT1;NRIP1,Reactome_2022
Reactome_2022,NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,1/46,0.1431843291227254,0.3355882713813877,0,0,6.696296296296296,13.015071906709132,NRIP1,Reactome_2022
GO_Biological_Process_2023,Regulation Of Vesicle-Mediated Transport (GO:0060627),1/89,0.2586704081156604,0.337090848585114,0,0,3.416838842975207,4.620251476195301,SLC30A8,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138),1/89,0.2586704081156604,0.337090848585114,0,0,3.416838842975207,4.620251476195301,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Sodium Ion Transport (GO:0006814),1/89,0.2586704081156604,0.337090848585114,0,0,3.416838842975207,4.620251476195301,SLC6A4,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Chemical Stress (GO:0062197),1/89,0.2586704081156604,0.337090848585114,0,0,3.416838842975207,4.620251476195301,DHRS2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),1/90,0.2611649592960544,0.33880859584353,0,0,3.378277153558052,4.535685187649395,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),1/90,0.2611649592960544,0.33880859584353,0,0,3.378277153558052,4.535685187649395,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of RNA Metabolic Process (GO:0051252),1/91,0.2636512412512848,0.3412654268780675,0,0,3.3405723905723907,4.453410940878656,RBM20,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Neuron Projection Development (GO:0010976),1/92,0.2661292809821518,0.3437005960666355,0,0,3.303696303696304,4.3733441967700015,ALKAL2,GO_Biological_Process_2023
Reactome_2022,DNA Damage Bypass R-HSA-73893,1/48,0.1489287032553352,0.3454531776541282,0,0,6.4107027724049,12.20782172752252,PCLAF,Reactome_2022
GO_Biological_Process_2023,Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),1/93,0.268599105392969,0.3461142834593963,0,0,3.2676218708827403,4.295404379742766,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Sphingolipid Metabolic Process (GO:0006665),1/94,0.2710607413291997,0.3461884412541441,0,0,3.2323232323232323,4.219514652028844,SPTSSB,GO_Biological_Process_2023
GO_Biological_Process_2023,Muscle Contraction (GO:0006936),1/94,0.2710607413291997,0.3461884412541441,0,0,3.2323232323232323,4.219514652028844,CACNA1H,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),1/94,0.2710607413291997,0.3461884412541441,0,0,3.2323232323232323,4.219514652028844,CACNA1H,GO_Biological_Process_2023
GO_Biological_Process_2023,Vesicle Organization (GO:0016050),1/94,0.2710607413291997,0.3461884412541441,0,0,3.2323232323232323,4.219514652028844,ANXA8,GO_Biological_Process_2023
Reactome_2022,RMTs Methylate Histone Arginines R-HSA-3214858,1/49,0.1517866469464216,0.3484897506422945,0,0,6.276830808080808,11.833579710979905,PRMT1,Reactome_2022
GO_Biological_Process_2023,Cell Junction Assembly (GO:0034329),1/95,0.2735142154916035,0.348549088768061,0,0,3.1977756286266925,4.1456017044657,CDHR3,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),2/308,0.2760308775668463,0.3502065759438403,0,0,1.9735545500251384,2.5404433802504367,CCL13;IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),1/96,0.2759595545346783,0.3502065759438403,0,0,3.163955342902711,4.073595558926187,OVOL2,GO_Biological_Process_2023
Reactome_2022,Aquaporin-mediated Transport R-HSA-445717,1/50,0.1546351363099914,0.351443491613617,0,0,6.148423005565863,11.477180657220888,AQP9,Reactome_2022
GO_Biological_Process_2023,MAPK Cascade (GO:0000165),1/98,0.28082593355257,0.3547274950137726,0,0,3.098406747891284,3.9350393284799976,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,RNA Splicing (GO:0008380),1/98,0.28082593355257,0.3547274950137726,0,0,3.098406747891284,3.9350393284799976,PRMT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Antimicrobial Humoral Response (GO:0019730),1/100,0.2856600898087258,0.3584754068187932,0,0,3.0355065809611266,3.8033460819667058,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Protein Complex Oligomerization (GO:0051259),1/100,0.2856600898087258,0.3584754068187932,0,0,3.0355065809611266,3.8033460819667058,PRMT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To UV (GO:0009411),1/100,0.2856600898087258,0.3584754068187932,0,0,3.0355065809611266,3.8033460819667058,PCLAF,GO_Biological_Process_2023
Reactome_2022,Apoptotic Execution Phase R-HSA-75153,1/52,0.1603038750501521,0.3606837188628423,0,0,5.906714200831848,10.813327451278566,DSG3,Reactome_2022
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),2/320,0.2909466566387786,0.3619552359048304,0,0,1.8979196903725208,2.343200762177858,IL6;CXCL17,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of RNA Splicing (GO:0043484),1/102,0.290462233502279,0.3619552359048304,0,0,2.975097509750975,3.67805865550658,RBM20,GO_Biological_Process_2023
GO_Biological_Process_2023,Calcium Ion Homeostasis (GO:0055074),1/102,0.290462233502279,0.3619552359048304,0,0,2.975097509750975,3.67805865550658,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Protein Secretion (GO:0050708),1/102,0.290462233502279,0.3619552359048304,0,0,2.975097509750975,3.67805865550658,IL6,GO_Biological_Process_2023
Reactome_2022,Nuclear Envelope Breakdown R-HSA-2980766,1/53,0.1631241857770662,0.3633954633647516,0,0,5.792832167832168,10.503815230438663,CDK1,Reactome_2022
GO_Biological_Process_2023,Inorganic Cation Import Across Plasma Membrane (GO:0098659),1/103,0.2928513659182952,0.3635396266571941,0,0,2.9457813428401662,3.617684851566688,CACNA1H,GO_Biological_Process_2023
